"","AbsoluteCS","Acceleration.forward","Acceleration.side","Acceleration.up","Rotation.roll","Rotation.pitch","Rotation.yaw","imuRotation.pitch","imuRotation.roll","imuRotation.yaw","RawPlayerLoad","SmoothedPlayerLoad"
"1481",167277495088,-0.407044,-1.678028,0.645172,84.241,80.093,170.8,145.72635,140.69215,-40.664787,0.41503906,1.7434801
"1482",167277495089,-0.54304796,0.422048,-0.107448,74.908,79.361,95.526,94.79164,89.25389,-63.897404,1.3608398,1.7207032
"1483",167277495090,-1.028016,-0.35719198,-0.695024,50.386,82.472,-13.786,29.8383,-0.012229919,-92.952194,0.60058594,1.6956987
"1484",167277495091,-1.4234439,-1.5681599,-0.304436,36.905,68.137,-42.151,3.7496185,-24.36446,-84.69741,0.64208984,1.6685907
"1485",167277495092,-1.1616,-2.077812,0.010164,23.241001,63.196,-9.577,25.819946,-11.569307,-61.847214,0.5488281,1.63948
"1486",167277495093,-1.357136,-1.5962319,-0.006292,6.466,47.336002,11.224,35.35942,-4.710388,-33.704723,0.12841797,1.6085479
"1487",167277495094,-1.3068,-1.7646639,0.1452,-4.27,38.613,21.960001,40.869114,-2.1636477,-17.789682,0.14160156,1.5759066
"1488",167277495095,-1.446192,-1.8377479,0.211992,-12.871,34.709,49.471,60.641785,11.678614,-1.9853401,0.14550781,1.541658
"1489",167277495096,-1.429736,-1.550252,0,-19.642,28.792,71.065,74.32261,24.509872,11.850708,0.1381836,1.5059114
"1490",167277495097,-1.3779479,-1.295668,-0.17859599,-24.644001,21.533,73.444,73.14549,26.698063,20.049166,0.22753906,1.4688487
"1491",167277495098,-1.3440679,-1.168376,-0.147136,-31.659,7.869,83.57,73.8698,36.061928,35.92979,0.16357422,1.430614
"1492",167277495099,-1.346488,-0.97816396,-0.062436,-35.014,-2.44,91.866,73.44934,45.89576,46.584045,0.17480469,1.3914281
"1493",167277495100,-1.2825999,-0.761332,-0.035331998,-40.87,-15.25,92.476,66.70741,50.25486,58.985573,0.20166016,1.351404
"1494",167277495101,-1.160148,-0.86297196,0.058564,-45.994,-23.241001,87.23,59.111427,48.41555,66.53149,0.10986328,1.3107013
"1495",167277495102,-1.022692,-0.8833,0.115676,-50.203,-27.45,83.814,54.940098,46.662025,71.43439,0.12597656,1.2694527
"1496",167277495103,-0.904112,-0.852324,0.09438,-53.985,-29.036001,83.021,54.149208,45.918842,74.89513,0.11767578,1.2278394
"1497",167277495104,-0.850872,-0.84361196,0.052272,-56.791,-29.646,76.25,50.1045,40.662018,75.85714,0.083984375,1.185974
"1498",167277495105,-0.821348,-0.83247995,0.009196,-59.353,-30.256,74.42,49.145992,39.306213,77.56438,0.06298828,1.1439674
"1499",167277495106,-0.780692,-0.806344,-0.015972,-61.671,-31.903,75.701004,49.331657,40.90618,80.27968,0.057128906,1.1019326
"1500",167277495107,-0.736164,-0.799084,-0.040656,-64.111,-32.574,78.873,51.346077,43.589127,82.7998,0.05419922,1.0600287
"1501",167277495108,-0.70325196,-0.830544,-0.051303998,-67.527,-35.868,85.217,53.82417,49.427666,88.13748,0.04345703,1.018384
"1502",167277495109,-0.696476,-0.789404,0.011132,-70.516,-38.308,93.208,57.292587,56.630104,92.94265,0.036132812,0.97721666
"1503",167277495110,-0.657272,-0.764236,0.015488,-72.468,-40.016,98.576004,59.048958,62.094284,96.06059,0.03955078,0.9366306
"1504",167277495111,-0.64952797,-0.77052796,-0.009196,-73.871,-42.456,103.639,59.658737,68.0258,99.06465,0.020019531,0.8967493
"1505",167277495112,-0.61903596,-0.698412,0.027587999,-73.017,-46.726,109.251,57.77537,76.25547,101.47758,0.05078125,0.85766
"1506",167277495113,-0.54208,-0.598224,0.091476,-72.041,-48.129,114.192,56.966347,82.877686,102.13838,0.09765625,0.819528
"1507",167277495114,-0.52368796,-0.53772396,0.133584,-69.906,-50.386,118.157,54.26518,89.35464,102.26299,0.08496094,0.782426
"1508",167277495115,-0.522236,-0.508684,0.167948,-67.1,-48.007,117.913,52.253838,90.72073,98.7413,0.061523438,0.7464167
"1509",167277495116,-0.574992,-0.47674,0.217316,-63.013,-45.689,122.488,51.985485,96.5961,95.016525,0.061523438,0.7115667
"1510",167277495117,-0.612744,-0.450604,0.219736,-61.244,-42.578,125.721,52.2714,100.27817,92.63626,0.047851562,0.677972
"1511",167277495118,-0.6534,-0.352352,0.19747199,-60.451,-38.369,128.832,53.45746,103.29753,90.53237,0.07470703,0.64566004
"1512",167277495119,-0.606936,-0.34364,0.126324,-61.61,-36.295002,132.187,53.728115,106.778595,91.09413,0.052734375,0.614722
"1513",167277495120,-0.662596,-0.262328,0.064856,-67.283,-30.561,134.993,57.996246,107.408226,93.72298,0.08203125,0.58519864
"1514",167277495121,-0.591448,-0.18198399,-0.007744,-76.433,-25.803,136.15201,61.713043,106.332504,99.64973,0.09667969,0.55712396
"1515",167277495122,-0.715352,-0.176176,0.017424,-84.607,-26.169,142.252,62.25097,112.12228,107.852715,0.06640625,0.53052735
"1516",167277495123,-0.80344,-0.17085199,-0.027104,-90.951004,-21.106,144.448,64.84845,113.6846,111.59422,0.079589844,0.5054093
"1517",167277495124,-0.807796,-0.1936,-0.00726,-93.025,-22.753,141.52,58.42354,113.66589,113.42849,0.036132812,0.48176667
"1518",167277495125,-0.83780396,-0.103092,0.030491998,-92.537,-26.84,142.618,49.753204,118.536415,114.44265,0.059570312,0.45959333
"1519",167277495126,-0.869264,0.019844,0.044044,-95.892,-25.437,140.422,45.567783,117.77284,116.67817,0.09375,0.43887535
"1520",167277495127,-0.838288,0.075987995,0.033396,-98.576004,-23.18,139.56801,42.29017,118.162994,118.24898,0.0703125,0.41959533
"1521",167277495128,-0.86539197,0.148104,0.007744,-102.236,-22.143,138.531,37.608345,118.549,121.09956,0.072753906,0.40174332
"1522",167277495129,-0.90798396,0.196504,0.015004,-104.493004,-22.57,136.213,30.821608,118.025055,122.89135,0.06542969,0.38531533
"1523",167277495130,-0.983004,0.191664,0.033396,-105.774,-23.424,126.758,22.345318,110.35705,122.98953,0.05908203,0.37030333
"1524",167277495131,-1.028016,0.217316,0.040656,-108.092,-22.631,118.645004,16.459564,103.166084,123.92951,0.05517578,0.356672
"1525",167277495132,-1.02608,0.262328,0.0484,-109.983,-24.644001,105.347,7.548908,90.9995,124.35306,0.04248047,0.34437135
"1526",167277495133,-1.043504,0.2904,0.05082,-112.057,-26.474,92.903,-0.09064293,79.14511,124.99863,0.036621094,0.33338
"1527",167277495134,-1.025112,0.2904,0.075987995,-111.508,-28.914,79.605,-7.8561277,66.43842,123.009056,0.020996094,0.323656
"1528",167277495135,-0.971388,0.29523998,0.143748,-109.678,-30.866001,67.039,-14.231536,54.067486,119.79303,0.052246094,0.31515133
"1529",167277495136,-1.011076,0.29523998,0.165528,-106.567,-31.903,54.412,-19.008886,41.532658,115.10296,0.032714844,0.30782
"1530",167277495137,-1.03092,0.27152398,0.148104,-101.199,-33.245,41.663002,-23.422474,29.172192,108.08627,0.017578125,0.301596
"1531",167277495138,-1.0164,0.272492,0.12584,-95.587,-36.295002,31.354,-28.757814,19.329155,101.176315,0.009277344,0.29638
"1532",167277495139,-1.028984,0.265716,0.09196,-88.267,-38.186,18.788,-32.620724,7.5052605,92.09659,0.022949219,0.292052
"1533",167277495140,-0.974292,0.231352,0.045011997,-81.008,-41.175,7.5030003,-37.00952,-2.9187279,83.28113,0.047851562,0.28855866
"1534",167277495141,-0.973324,0.194568,0.075504,-73.932,-44.225002,-0.305,-40.990116,-9.932974,75.1201,0.03173828,0.285816
"1535",167277495142,-0.937508,0.161172,0.104544,-67.71,-45.872,-6.71,-43.297256,-15.688976,67.91991,0.04248047,0.28376868
"1536",167277495143,-0.915244,0.115191996,0.115676,-61.549,-46.36,-12.261,-44.297894,-20.520258,60.864426,0.046875,0.28225866
"1537",167277495144,-0.873136,0.087604,0.131648,-55.754,-47.519,-17.385,-45.90238,-24.855297,54.258533,0.048339844,0.2812127
"1538",167277495145,-0.86539197,0.058564,0.15004,-48.983,-49.593002,-21.716,-48.432343,-28.074013,46.86729,0.03955078,0.28056133
"1539",167277495146,-0.89394796,0.058564,0.15681599,-41.297,-49.288002,-26.047,-48.684277,-31.082487,38.43066,0.018554688,0.28023332
"1540",167277495147,-0.898304,0.047916,0.13648799,-33.55,-50.081,-35.868,-50.444523,-39.19705,28.968334,0.013671875,0.280124
"1541",167277495148,-0.951544,0.122935995,0.1452,-24.949,-49.349,-41.175,-50.566456,-42.687347,19.338581,0.044921875,0.2802027
"1542",167277495149,-0.878944,0.165044,0.08954,-13.481,-45.201,-51.911,-47.949955,-50.885277,5.57777,0.052734375,0.28037465
"1543",167277495150,-0.90556395,0.15052399,0.162624,-4.209,-47.214,-60.939,-51.4438,-57.316353,-5.367506,0.026855469,0.28060067
"1544",167277495151,-0.946704,0.058564,0.31702,2.928,-48.617,-72.346,-54.784317,-66.19483,-14.934921,0.10546875,0.28084335
"1545",167277495152,-0.998976,-0.103092,0.47674,11.773,-48.434002,-85.034004,-57.468967,-75.47988,-26.745953,0.17041016,0.28106868
"1546",167277495153,-0.966064,-0.207636,0.5566,17.263,-38.735,-92.903,-50.658016,-81.33725,-35.31852,0.14697266,0.28126734
"1547",167277495154,-0.87942797,-0.367356,0.62435997,16.531,-31.659,-98.515,-46.296623,-86.27902,-37.327255,0.1640625,0.28142536
"1548",167277495155,-0.819412,-0.606452,0.67276,7.747,-21.899,-101.809,-38.741653,-91.65881,-31.660713,0.20703125,0.28153133
"1549",167277495156,-0.77294797,-0.790856,0.527076,-6.283,-9.699,-94.489,-26.32032,-89.55758,-18.665447,0.19824219,0.28158
"1550",167277495157,-0.74487597,-0.98687595,0.286044,-21.777,-5.9170003,-79.056,-19.389015,-79.89345,-0.4525528,0.24560547,0.28155732
"1551",167277495158,-0.754072,-0.867812,0.181016,-29.341,-10.187,-54.046,-17.550186,-57.981636,14.68881,0.12890625,0.2814527
"1552",167277495159,-0.816024,-0.725032,0.101156,-26.535,-16.165,-43.615,-21.581417,-46.0855,16.674864,0.12158203,0.28125602
"1553",167277495160,-0.816508,-0.671308,0.072115995,-20.74,-23.363,-42.822,-29.579592,-41.794247,13.710911,0.08544922,0.28095734
"1554",167277495161,-0.82764,-0.65533596,0.112288,-16.165,-31.720001,-47.763,-40.061184,-42.751785,10.777592,0.038085938,0.28055665
"1555",167277495162,-0.749716,-0.699864,0.157784,-14.152,-32.391,-50.02,-42.188286,-43.51468,8.836164,0.041015625,0.28005466
"1556",167277495163,-0.67808396,-0.836836,0.160688,-10.919,-33.916,-46.848,-43.78923,-38.575714,7.659832,0.09326172,0.27945
"1557",167277495164,-0.648076,-0.95009196,0.213928,-8.906,-35.563,-42.212,-44.63924,-32.668396,8.124704,0.109375,0.27874267
"1558",167277495165,-0.683892,-1.022692,0.299112,-7.5030003,-35.197,-31.415,-41.109303,-22.077309,10.229559,0.10253906,0.277936
"1559",167277495166,-0.70857596,-1.0299519,0.315568,-5.368,-34.709,-21.35,-37.575653,-12.082033,11.465048,0.057617188,0.27703333
"1560",167277495167,-0.73955196,-1.006236,0.34460798,-4.1480002,-34.77,-14.274,-35.193184,-5.09632,12.85974,0.040039062,0.27604267
"1561",167277495168,-0.711964,-0.93363595,0.332508,-2.501,-34.282,-5.856,-31.761171,2.951397,14.082637,0.03564453,0.27496335
"1562",167277495169,-0.702284,-0.83780396,0.330088,0.671,-35.197,0.915,-30.53832,10.486998,14.055252,0.06640625,0.273792
"1563",167277495170,-0.68486,-0.746328,0.336864,3.843,-34.099,6.039,-28.20913,16.018381,12.713633,0.08105469,0.27252465
"1564",167277495171,-0.71728796,-0.713416,0.334444,7.564,-34.404,5.307,-29.676336,17.182808,9.647791,0.055664062,0.27116266
"1565",167277495172,-0.629684,-0.64952797,0.311212,9.577,-34.404,5.368,-30.10375,18.199081,8.168674,0.072753906,0.26970935
"1566",167277495173,-0.598708,-0.605968,0.37752,9.089,-37.454,7.137,-31.793272,20.296898,10.657033,0.068847656,0.26816535
"1567",167277495174,-0.639364,-0.562408,0.435116,9.150001,-37.637,5.4900002,-32.626217,18.975563,10.289062,0.064453125,0.26653334
"1568",167277495175,-0.640816,-0.560956,0.454476,10.553,-35.136,-0.488,-33.343884,14.026417,6.130904,0.038085938,0.26481533
"1569",167277495176,-0.615648,-0.574508,0.45496,10.187,-32.452,-6.954,-33.67052,7.859805,3.1280737,0.019042969,0.263014
"1570",167277495177,-0.640816,-0.6171,0.481096,11.712,-31.232,-8.967,-33.860043,6.778412,0.75282717,0.029785156,0.26114267
"1571",167277495178,-0.62726396,-0.679536,0.457864,12.261,-28.609001,-10.431,-32.366264,5.342505,-1.2228584,0.04296875,0.25920534
"1572",167277495179,-0.601612,-0.685828,0.429308,13.603,-26.535,-6.893,-29.340387,8.529408,-1.7470601,0.03173828,0.25720534
"1573",167277495180,-0.59919196,-0.712932,0.44528,14.64,-23.485,-4.88,-26.067924,10.050082,-3.024658,0.026367188,0.25514
"1574",167277495181,-0.550308,-0.72116,0.39929998,15.189,-19.032,-2.7450001,-21.416964,11.024902,-4.496997,0.041015625,0.25301
"1575",167277495182,-0.530464,-0.72358,0.387684,13.908,-16.653,-0.244,-17.876299,11.806288,-3.4444184,0.030273438,0.25082135
"1576",167277495183,-0.63258797,-0.718256,0.455928,13.786,-12.993,-1.342,-15.2304,9.99681,-5.3639097,0.05029297,0.24857932
"1577",167277495184,-0.62435997,-0.730356,0.39446,14.091001,-4.758,-4.5750003,-9.888708,5.5284257,-10.666558,0.025390625,0.24629134
"1578",167277495185,-0.639848,-0.73422796,0.32621598,14.091001,-2.806,-3.05,-7.5554266,6.271389,-10.92326,0.04736328,0.24396534
"1579",167277495186,-0.635008,-0.74294,0.314116,12.932,-3.477,0.061,-6.3388186,8.280234,-8.401606,0.028808594,0.24160467
"1580",167277495187,-0.692604,-0.69938,0.30104798,11.712,-4.27,0.549,-6.443862,8.211888,-6.837165,0.041992188,0.23922132
"1581",167277495188,-0.67808396,-0.628716,0.265232,10.126,-4.026,-0.488,-6.3206906,6.457521,-6.109994,0.0546875,0.23682
"1582",167277495189,-0.681956,-0.628716,0.234256,7.2590003,-4.941,-1.586,-6.844799,4.2397313,-3.846474,0.037109375,0.23440267
"1583",167277495190,-0.677116,-0.694056,0.243452,4.392,-6.954,-0.61,-7.244312,3.9364133,-0.21093848,0.025390625,0.23196934
"1584",167277495191,-0.679536,-0.771496,0.27587998,3.05,-9.028,2.501,-7.0172553,6.1666822,3.1292882,0.053710938,0.22952
"1585",167277495192,-0.675664,-0.823284,0.316052,2.684,-12.81,8.784,-6.8221383,11.853935,7.835897,0.05859375,0.22705467
"1586",167277495193,-0.643236,-0.75068396,0.316052,1.159,-15.738,16.043,-5.0862594,17.354,13.393076,0.025390625,0.22457933
"1587",167277495194,-0.676632,-0.59338397,0.32331198,-2.318,-17.141,20.191,-3.1885905,18.904057,18.420996,0.09033203,0.22210266
"1588",167277495195,-0.63162,-0.43802,0.33396,-8.723001,-15.25,21.167,0.55238676,15.422817,22.771185,0.12548828,0.21963133
"1589",167277495196,-0.645656,-0.333476,0.374616,-16.714,-12.505,19.276001,3.9441943,8.625416,26.783253,0.115722656,0.217168
"1590",167277495197,-0.6292,-0.356708,0.391072,-23.607,-8.54,14.396,6.6080265,-0.16991997,28.173958,0.04736328,0.21472067
"1591",167277495198,-0.70906,-0.49852,0.41623998,-26.718,-7.076,11.651,7.3169355,-4.4699326,28.742813,0.0703125,0.21230066
"1592",167277495199,-0.760364,-0.6897,0.44528,-26.291,-5.856,13.054,8.985564,-3.5024395,28.335646,0.13671875,0.20991734
"1593",167277495200,-0.84458,-0.818928,0.49755198,-22.936,-6.466,19.764,11.005332,3.7246895,28.696594,0.14941406,0.207576
"1594",167277495201,-0.87604,-0.796664,0.456412,-16.958,-6.466,28.182001,13.622666,13.676562,27.404062,0.06738281,0.205282
"1595",167277495202,-0.824736,-0.631136,0.389136,-11.468,-8.845,36.173,14.060332,23.746325,27.507347,0.07421875,0.20304067
"1596",167277495203,-0.749232,-0.481096,0.36977598,-11.224,-11.468,40.687,13.862671,28.219032,30.40458,0.12060547,0.200858
"1597",167277495204,-0.73326,-0.372196,0.399784,-15.555,-12.444,44.286,15.672986,28.971136,35.680405,0.11279297,0.19873866
"1598",167277495205,-0.71728796,-0.30976,0.440924,-21.411,-10.614,45.384,18.87349,26.225426,39.834827,0.08935547,0.19669266
"1599",167277495206,-0.73955196,-0.304436,0.46221998,-26.047,-9.699,44.591,20.067493,22.988003,42.775246,0.04736328,0.19472666
"1600",167277495207,-0.754072,-0.34122,0.453024,-27.816,-9.76,41.968002,18.90358,20.151148,43.20748,0.0087890625,0.19284335
"1601",167277495208,-0.740036,-0.38235998,0.43850398,-26.901001,-10.065001,41.175,17.7519,20.28098,42.354465,0.021484375,0.191048
"1602",167277495209,-0.712932,-0.376068,0.444796,-27.45,-11.59,40.504,16.021341,19.980953,43.272198,0.016601562,0.18934733
"1603",167277495210,-0.7018,-0.350416,0.452056,-28.182001,-11.956,42.883,16.688942,21.689774,45.023956,0.016601562,0.18774866
"1604",167277495211,-0.715352,-0.307824,0.48206398,-30.866001,-10.614,44.713,18.953922,21.510069,47.356995,0.032226562,0.18624866
"1605",167277495212,-0.71970797,-0.29766,0.52078396,-32.574,-9.943,42.151,18.435791,18.499744,47.481754,0.033203125,0.18484333
"1606",167277495213,-0.73664796,-0.28701198,0.5324,-34.587,-9.394,42.761,19.284636,17.912838,49.195976,0.025878906,0.18353467
"1607",167277495214,-0.71728796,-0.262812,0.526592,-35.746002,-6.771,44.774002,22.295937,18.46273,49.903435,0.020996094,0.18232334
"1608",167277495215,-0.73083997,-0.244904,0.501908,-36.234,-5.673,44.408,22.814293,17.851696,49.77932,0.020996094,0.18121067
"1609",167277495216,-0.729388,-0.211992,0.48496798,-36.661,-3.904,47.824,25.43953,20.256157,50.881474,0.028808594,0.18019
"1610",167277495217,-0.69696,-0.179564,0.48738798,-36.539,-2.7450001,47.031002,25.625874,19.67717,50.106613,0.033691406,0.17924866
"1611",167277495218,-0.698412,-0.199892,0.499972,-35.441,-0.915,46.604,26.360638,19.73685,48.41909,0.008300781,0.17838132
"1612",167277495219,-0.68873197,-0.243452,0.50674796,-35.014,1.525,47.153,28.254953,20.080631,47.435616,0.022949219,0.17758733
"1613",167277495220,-0.72793597,-0.3146,0.47770798,-35.563,2.684,49.837,30.148668,22.01615,48.600468,0.051757812,0.17686532
"1614",167277495221,-0.72358,-0.366388,0.42737198,-36.478,4.27,53.131,32.79458,24.223608,50.095043,0.059570312,0.17621468
"1615",167277495222,-0.74777997,-0.40172,0.43850398,-36.356,4.026,61.854,35.549065,31.945637,53.66214,0.045410156,0.175638
"1616",167277495223,-0.748748,-0.368808,0.471416,-35.563,4.514,67.954,37.586693,37.74344,55.367165,0.0146484375,0.175136
"1617",167277495224,-0.789404,-0.332508,0.48641998,-35.197,5.368,71.37,38.885033,41.09693,56.2167,0.033203125,0.17470801
"1618",167277495225,-0.807796,-0.300564,0.468996,-35.624,6.893,72.773,40.11967,42.296032,56.691708,0.033203125,0.17435467
"1619",167277495226,-0.819896,-0.284592,0.436084,-35.563,8.357,72.407,40.536964,42.3254,56.059387,0.03125,0.17408001
"1620",167277495227,-0.81844395,-0.304436,0.449152,-35.197,8.479,70.638,39.24114,41.541573,55.08974,0.0063476562,0.17388201
"1621",167277495228,-0.821348,-0.31363198,0.468996,-34.343,8.601,69.723,38.189743,41.642075,54.05734,0.011230469,0.173754
"1622",167277495229,-0.824736,-0.32428,0.468996,-32.818,9.028,70.394,37.82646,43.323555,52.972366,0.009277344,0.173694
"1623",167277495230,-0.80586,-0.355256,0.462704,-30.927,9.699,71.37,37.76114,45.35781,51.584816,0.020996094,0.17370133
"1624",167277495231,-0.80828,-0.371712,0.47383597,-29.219,9.272,73.871,37.183727,48.80567,51.303238,0.018554688,0.17377068
"1625",167277495232,-0.814088,-0.383328,0.464156,-27.755001,10.309,76.006004,37.86042,51.56281,50.610218,0.014160156,0.17390199
"1626",167277495233,-0.795212,-0.38381198,0.42301598,-26.779001,12.017,78.202,39.276836,54.062866,50.116024,0.024902344,0.17409201
"1627",167277495234,-0.77924,-0.38235998,0.39349198,-26.23,12.444,82.228004,40.034367,58.258446,51.063843,0.028808594,0.174338
"1628",167277495235,-0.763752,-0.37800398,0.40656,-26.352001,12.444,85.827,40.229668,61.89021,52.599747,0.0146484375,0.17463666
"1629",167277495236,-0.75068396,-0.362032,0.44818398,-26.291,12.078,89.487,39.91253,65.71744,54.15926,0.024414062,0.17498533
"1630",167277495237,-0.76956,-0.33202398,0.514492,-24.949,11.651,94.245,39.41054,71.042175,55.137455,0.048339844,0.17538
"1631",167277495238,-0.774884,-0.306856,0.583704,-22.509,13.786,98.088,40.726345,75.62349,54.225613,0.061035156,0.17581199
"1632",167277495239,-0.786016,-0.255068,0.62726396,-20.313,15.372,101.87,41.32993,80.16114,53.781418,0.0625,0.17627466
"1633",167277495240,-0.793276,-0.211992,0.5929,-18.605,18.422,105.713,43.25417,84.44188,53.473343,0.041503906,0.17675933
"1634",167277495241,-0.7502,-0.170368,0.555632,-17.446001,21.228,109.19,44.757755,88.33571,53.581657,0.047851562,0.17726134
"1635",167277495242,-0.70276797,-0.1573,0.57934797,-16.775,21.411,112.484,43.61992,92.15281,54.750732,0.04296875,0.17777666
"1636",167277495243,-0.698896,-0.1452,0.55127597,-16.348,21.899,115.351,42.55655,95.49133,55.884003,0.028320312,0.17829733
"1637",167277495244,-0.68921596,-0.224576,0.522236,-13.847,22.082,118.523,41.094135,99.94493,55.22083,0.041015625,0.17881933
"1638",167277495245,-0.72841996,-0.3267,0.49368,-10.919,24.461,128.222,42.67141,110.33069,56.25602,0.07421875,0.17934534
"1639",167277495246,-0.707608,-0.361548,0.46464,-10.065001,25.803,137.982,43.04512,120.14398,59.31842,0.05810547,0.17988667
"1640",167277495247,-0.703736,-0.347028,0.46706,-12.017,24.766,148.352,40.822647,129.62413,65.55287,0.01953125,0.18044001
"1641",167277495248,-0.659208,-0.334928,0.457864,-15.067,22.997,159.63701,37.319237,139.59839,73.20803,0.02734375,0.18100066
"1642",167277495249,-0.69211996,-0.22844799,0.49900398,-19.947,20.984001,171.776,32.569366,149.65012,83.0017,0.057617188,0.18156666
"1643",167277495250,-0.692604,-0.153428,0.558536,-26.169,22.326,172.996,29.889555,148.84816,89.787094,0.076171875,0.18213934
"1644",167277495251,-0.67808396,-0.075987995,0.576444,-31.293001,25.254,177.815,28.282606,151.71384,97.04738,0.07714844,0.18272066
"1645",167277495252,-0.709544,-0.045495998,0.549824,-36.051,27.999,181.475,25.986395,153.73756,103.4711,0.051757812,0.18330866
"1646",167277495253,-0.766656,0.041139998,0.49319598,-42.456,31.415,187.636,23.477837,157.61378,112.26475,0.083496094,0.18389933
"1647",167277495254,-0.77052796,0.078407995,0.339284,-48.190002,34.831,197.03,19.856075,165.01573,121.37483,0.11035156,0.18449
"1648",167277495255,-0.754556,0.12196799,0.255068,-51.667,35.441,198.86,13.355807,166.19078,125.19217,0.10107422,0.18507467
"1649",167277495256,-0.755524,0.19408399,0.259908,-53.619,32.879,199.77501,3.4355888,166.58295,126.90314,0.071777344,0.18565068
"1650",167277495257,-0.7381,0.277816,0.33057198,-54.778,29.951,199.043,-6.861105,165.02776,127.41493,0.07519531,0.18621866
"1651",167277495258,-0.73083997,0.376552,0.38671598,-54.656002,29.768,195.2,-13.894201,160.86871,126.11366,0.09423828,0.18678534
"1652",167277495259,-0.728904,0.40220398,0.43705198,-52.765,29.28,187.636,-19.601099,153.53949,122.02521,0.0703125,0.187344
"1653",167277495260,-0.724064,0.48738798,0.47383597,-48.8,27.389,182.695,-26.475788,148.94379,116.72124,0.08105469,0.18789066
"1654",167277495261,-0.713416,0.56579596,0.452056,-47.58,29.646,174.521,-28.509398,140.97899,113.63303,0.07470703,0.18842934
"1655",167277495262,-0.78698397,0.566764,0.46367198,-44.591,27.938,169.702,-34.04582,136.05064,109.08143,0.05078125,0.18896133
"1656",167277495263,-0.76471996,0.625812,0.417208,-41.541,26.23,166.713,-39.846573,132.64377,104.998955,0.051757812,0.18948734
"1657",167277495264,-0.753104,0.625328,0.43318,-38.064,23.18,157.868,-43.968544,123.98492,97.99483,0.021972656,0.19001067
"1658",167277495265,-0.74535996,0.66646796,0.45399198,-33.55,24.461,151.524,-44.113213,119.06189,92.52977,0.034179688,0.19053334
"1659",167277495266,-0.75262,0.695024,0.475288,-29.036001,23.18,142.13,-44.635265,111.15192,85.05463,0.034179688,0.19105868
"1660",167277495267,-0.761332,0.696476,0.42591998,-24.278,28.06,134.078,-39.51831,106.51451,80.291084,0.023925781,0.19159466
"1661",167277495268,-0.802472,0.63597596,0.409464,-20.557001,26.108,125.538,-39.49333,99.589226,73.39124,0.038085938,0.19216199
"1662",167277495269,-0.799568,0.628232,0.385748,-17.446001,24.4,121.024,-40.725056,95.90073,68.49127,0.026367188,0.192772
"1663",167277495270,-0.744392,0.591448,0.40414,-13.298,24.4,111.508,-37.36438,89.35315,61.855873,0.03564453,0.193444
"1664",167277495271,-0.753104,0.566764,0.398332,-9.150001,23.363,104.92,-35.767746,85.126175,55.784977,0.026367188,0.194202
"1665",167277495272,-0.76181597,0.66937196,0.362516,-6.283,26.535,103.456,-33.62003,85.649956,54.59398,0.04638672,0.19506532
"1666",167277495273,-0.780208,0.558052,0.376552,-3.782,24.4,88.511,-28.218575,74.14459,46.369736,0.040039062,0.19605666
"1667",167277495274,-0.751652,0.5687,0.31798798,-1.891,25.01,89.975,-29.300932,76.0172,45.68828,0.03515625,0.19719334
"1668",167277495275,-0.78988796,0.45108798,0.323796,1.7080001,22.326,88.694,-30.680954,75.809525,40.98281,0.0703125,0.19848333
"1669",167277495276,-0.757944,0.50093997,0.33154,4.453,22.692,92.293,-32.74996,79.72856,40.2933,0.0107421875,0.19993134
"1670",167277495277,-0.74052,0.449152,0.361064,7.442,23.912,91.256004,-31.411861,80.58493,38.395203,0.03564453,0.20154533
"1671",167277495278,-0.77052796,0.46706,0.364452,9.577,24.888,94.55,-33.01554,84.15533,38.453724,0.0126953125,0.20337
"1672",167277495279,-0.71147996,0.436084,0.319924,10.126,22.814001,95.404,-36.089844,83.92241,37.14149,0.037109375,0.20543467
"1673",167277495280,-0.743908,0.455928,0.32186,14.03,23.79,95.709,-35.576527,86.23624,34.937656,0.0087890625,0.20776801
"1674",167277495281,-0.688248,0.44140798,0.35283598,15.982,22.326,96.502,-37.78783,86.89778,32.975273,0.029785156,0.21040066
"1675",167277495282,-0.685828,0.44576398,0.3267,18.483,26.291,99.613,-37.43033,91.39557,34.66138,0.015625,0.213376
"1676",167277495283,-0.690668,0.38381198,0.259424,21.411,26.779001,85.705,-28.359768,83.12392,28.408304,0.05078125,0.21676332
"1677",167277495284,-0.679536,0.50965196,0.250228,19.703001,29.036001,98.576004,-37.030968,91.38787,35.00703,0.056152344,0.220662
"1678",167277495285,-0.660176,0.54208,0.242968,24.644001,28.609001,87.413,-29.633976,86.10948,27.817673,0.045410156,0.22519867
"1679",167277495286,-0.659208,0.644688,0.23957999,24.827,26.474,89.304,-33.577812,86.29452,26.8001,0.07373047,0.230424
"1680",167277495287,-0.623876,0.671308,0.16310799,25.925001,27.511,84.241,-30.398373,83.48266,25.141438,0.06933594,0.23645334
"1681",167277495288,-0.62193996,0.654852,0.176176,26.535,24.278,72.590004,-25.27196,74.556946,19.116165,0.021972656,0.243374
"1682",167277495289,-0.57111996,0.649044,0.11858,26.108,24.583,70.821,-24.958847,72.92706,18.980696,0.048339844,0.251296
"1683",167277495290,-0.586608,0.563376,0.117128,25.559,23.973,65.88,-22.78709,68.887924,17.41676,0.04736328,0.26028734
